fixed acidity,volatile acidity,citric acid,residual sugar,chlorides,free sulfur dioxide,total sulfur dioxide,density,pH,sulphates,alcohol,quality,tipo
0.3511362207330219,1.4521000395849684,-1.6208283473812488,0.3564395327389458,1.3431698799960385,-1.7370827787556733,-1.4992195021311763,0.9660986386341771,0.9686484603737554,-0.07213840810287034,-1.3064708948252635,4,tinto
0.7241964942562844,0.11785813403603076,1.3014889214097607,-0.8105872687450814,2.4457001470152577,-0.6629621386712589,-1.0236068662238436,0.7974774464874403,-1.1515264390369928,2.4788290060778624,-1.1378114412613178,6,tinto
1.3279477846579604,-0.8096045769488552,1.0976063212615506,-0.8105872687450814,1.1085558113923808,0.11586797508106268,-0.9531457349783127,0.763753208058093,1.0310065456505437,0.16379711935334657,-0.9691519876973707,6,tinto
0.5070907652691249,0.58915901279111,-0.05772841291163914,-0.4797515695609635,1.2446596429381487,-0.24442658374455667,-0.759377624053103,1.2358925460689936,1.8416616542487705,0.9445218628271969,-0.7161628073514522,5,tinto
0.7241964942562844,0.8104639764608308,-0.7373370800723391,-0.969440220528746,1.7243042011648086,-1.27449809386276,-1.3582972396401147,0.6963047311993982,-0.3408713304387659,2.0336881784074103,-0.8848222609153978,5,tinto
1.1060988009126251,1.0908199173162645,-1.416945747233039,-0.4797515695609635,1.2950059781538117,-1.3792792877414708,-0.8298387552986338,0.763753208058093,-0.3408713304387659,0.16379711935334657,-0.9691519876973707,5,tinto
-0.08402638931267283,0.6473962549235757,-1.2130631470848288,-0.42265450250315306,1.3193544748311161,-0.37624760304344024,-1.3054513912059666,0.763753208058093,1.2804388867576908,0.8301525187764985,-0.7161628073514522,6,tinto
-0.7101157619910077,0.58915901279111,-1.077141413652689,-1.148125947620959,1.192027671303932,-1.1752086932072214,-1.6049111989994724,0.3253381084765397,0.7192161192666082,0.38185976523800075,-1.0534817144793436,5,tinto
0.5070907652691249,0.7036389884583892,-0.5334544799241291,-0.8105872687450814,1.192027671303932,-2.0299953229228436,-1.8162945927360648,0.5614077774819713,0.3450676076058875,0.5837091281768109,-0.8848222609153978,5,tinto
0.09837453249982672,1.762130025604767,-2.164515281109809,-0.7375040826191458,1.192027671303932,-0.9038298873421513,-1.3935278052628801,0.8986501617754824,1.529871227864838,0.31105167733322914,-0.9691519876973707,5,tinto
0.6539499365045928,1.6079076155162983,-2.164515281109809,-0.6681702975420719,1.2446596429381487,-1.4904554165502064,-1.7282181786791513,0.628856254340666,0.9686484603737554,0.5837091281768109,-0.6318330805694778,6,tinto
-0.2787584528908342,1.6827185225158865,-1.6887892140973189,-0.42265450250315306,1.4115375803696215,-0.6629621386712589,-0.5656095131278934,0.4265108237645818,0.7815742045433964,0.23838458135134558,-0.37884390022355935,5,tinto
-0.08402638931267283,1.706232060413302,-2.164515281109809,-0.368065305127993,1.7089434617163597,-0.30948979929073955,-1.3582972396401147,0.6963047311993982,1.4675131425880499,0.4508678666646579,0.04280473368630632,6,tinto
0.9858542577577857,1.6335817247597098,-1.3489848805169689,-0.4797515695609635,1.270111948693313,-0.820612446931368,-0.019535745975029772,0.6963047311993982,-0.3408713304387659,0.999647756219446,-0.6318330805694778,5,tinto
-0.08402638931267283,1.4971945800593274,-1.3489848805169689,1.3009538635218179,0.9882039945092366,0.6787787519337923,-0.5479942303165106,1.606859168791852,1.4051550573112643,0.08722548849318042,-0.9691519876973707,6,tinto
-2.2817982401169736,0.11785813403603076,-0.46549361320805904,-0.8105872687450814,1.6772016042688322,-0.9903955812973039,-1.1292985630921397,0.3927865853352345,0.9686484603737554,0.31105167733322914,-1.1378114412613178,5,tinto
0.6539499365045928,1.6079076155162983,-2.164515281109809,0.6191338978952742,1.3431698799960385,-1.876286550752118,-1.692987613056386,1.3707894997864205,1.093364630927329,0.31105167733322914,-0.800492534133425,6,tinto
0.6539499365045928,1.4823918811922576,-1.2130631470848288,-0.42265450250315306,1.3431698799960385,-2.2031746018958565,-1.745833461490534,0.999822877063562,1.2180808014809026,0.6476495520680621,0.21146418725025348,6,tinto
0.8587391036314699,0.5288414107654376,-0.2616110130598489,-0.6022779056038091,0.749800467438592,-0.9903955812973039,-1.4816042193197936,0.763753208058093,0.03327718122195491,1.3507238273518343,-0.7161628073514522,7,tinto
-1.4847368454481762,2.307333716196259,-1.552867480665179,-1.0560545096123695,2.2620878713329207,-1.609199792094871,-1.6753723302450032,-0.18052546796374566,1.716945483695197,-0.24027093224454493,-0.6318330805694778,4,tinto
0.2695014844134826,0.9102424016196887,0.28207592066871073,0.6984303423168003,1.0193080559304686,-1.0806988701815103,-0.4775330990709799,1.1009955923516042,0.6568580339898229,1.7632713757336904,-0.04152499309566651,5,tinto
1.274674063781424,1.5117740050691086,-0.12568927962770918,-0.21765582590000923,1.3892497141010767,-0.6629621386712589,-1.1997596943376705,1.0335471154929092,0.22035143705231391,0.00860332664837006,-1.0534817144793436,4,tinto
0.43029842384626377,1.0908199173162645,-0.8052979467884089,-0.31580676964035875,2.4442489735136057,-1.4904554165502064,-1.7634487443019167,0.763753208058093,-0.09143898933161868,2.0023598420423445,-0.04152499309566651,6,tinto
0.8587391036314699,1.6461374609935804,-0.6693762133562691,-0.5395531043164619,0.8565783391897303,-1.3792792877414708,-1.6049111989994724,0.763753208058093,0.4697837781594611,2.7150568454481694,-0.21018444665961217,5,tinto
-0.17978008790681516,1.6707026829499183,-2.028593547677669,-0.8105872687450814,0.04001631078310916,-1.876286550752118,-1.8162945927360648,0.5614077774819713,1.5922293131416234,0.08722548849318042,-0.8848222609153978,5,tinto
-3.4879337301302114,1.2115155619725477,-1.145102280368759,-0.6022779056038091,0.24234809729528164,-1.4904554165502064,-0.8650693209213992,-0.38287089853986733,4.211268894766666,0.38185976523800075,2.1510479032356344,4,tinto
0.5816105258208417,2.1242919229431663,0.7578019876812007,-0.5395531043164619,1.8359089538630196,-0.30948979929073955,-0.001920463163647076,0.8312016849167877,0.1579933517755285,1.3507238273518343,-1.1378114412613178,5,tinto
1.2199772752083278,-0.12417347784082111,1.3694497881258307,-0.969440220528746,1.8229909089715022,-1.0806988701815103,-1.3582972396401147,0.7974774464874403,0.1579933517755285,0.5181327699658869,-0.8848222609153978,5,tinto
-0.5966152811598682,0.6473962549235757,-0.6014153466401989,-0.969440220528746,0.749800467438592,-1.876286550752118,-1.798679309924682,0.4265108237645818,0.7192161192666082,0.38185976523800075,-1.1378114412613178,5,tinto
-1.631728256865534,0.04017391122962031,0.3500367873847808,-1.148125947620959,1.0193080559304686,-1.0806988701815103,-0.3189955537685356,0.29161387004715494,0.5944999487130347,0.5181327699658869,-1.1378114412613178,5,tinto
1.274674063781424,1.6461374609935804,-0.397532746491989,-0.8877677558097149,1.0193080559304686,-2.0299953229228436,-1.6049111989994724,0.864925923346135,-0.4655875009923394,1.3963279245198315,-1.1378114412613178,5,tinto
-0.3811141054096432,1.2115155619725477,-1.892671814245529,-0.5395531043164619,0.8565783391897303,-1.4904554165502064,-1.745833461490534,0.3590623469058871,1.093364630927329,0.8301525187764985,-0.9691519876973707,6,tinto
-0.3811141054096432,1.132364309251401,-1.892671814245529,-0.6022779056038091,0.8217833701356375,-1.7370827787556733,-1.7634487443019167,0.3253381084765397,1.0310065456505437,0.8880374738256885,-0.9691519876973707,6,tinto
1.1638041400057493,0.5288414107654376,0.28207592066871073,-0.12708934903699556,1.2186360075043958,0.1716363568870215,0.08615595089326641,0.8312016849167877,-0.15379707460840408,0.38185976523800075,-0.9691519876973707,5,tinto
0.5070907652691249,1.172579213460871,-1.145102280368759,-0.21765582590000923,1.7825201351692699,0.33282359834650144,-0.7241470584303377,0.3253381084765397,-0.3408713304387659,0.8301525187764985,-0.29451417344158654,6,tinto
0.5816105258208417,1.5402791299972505,-1.892671814245529,0.17572442952353157,1.2950059781538117,-0.11895114404250999,-1.2173749771490532,1.1009955923516042,0.7192161192666082,0.16379711935334657,-0.8848222609153978,5,tinto
1.911341261825921,0.7579689480956565,1.7092541217061803,0.03483372884591934,0.8906002246699791,-2.0299953229228436,-1.8339098755474474,0.864925923346135,-1.1515264390369928,0.8301525187764985,-0.800492534133425,5,tinto
0.43029842384626377,1.567938606207772,-1.3489848805169689,0.5320167425909115,1.796302984927671,1.116992213980904,-0.07238159440917787,1.2696167844983408,0.22035143705231391,1.5270127955872939,-0.9691519876973707,5,tinto
0.6539499365045928,1.4521000395849684,-0.941219680220549,-0.4797515695609635,1.079468321383375,-0.6629621386712589,-1.058837431846609,0.999822877063562,1.2804388867576908,0.5837091281768109,-0.46317362700553216,5,tinto
0.2695014844134826,0.58915901279111,-0.05772841291163914,-0.42265450250315306,1.0193080559304686,-1.3792792877414708,-1.1997596943376705,0.5614077774819713,1.1557227162041173,0.23838458135134558,-0.9691519876973707,6,tinto
1.274674063781424,0.6473962549235757,0.553919387532991,-0.5395531043164619,1.164820937507148,-0.5153597710014729,-1.0940679974693743,1.1684440692102989,1.3427969720344761,0.8880374738256885,-1.1378114412613178,5,tinto
0.5816105258208417,1.7177357324405291,1.1655671879776206,-0.8105872687450814,1.848551451812405,-0.4448243011635998,-0.03715102878641247,0.763753208058093,-0.09143898933161868,1.2562702146356701,-1.0534817144793436,5,tinto
0.43029842384626377,1.2115155619725477,-1.077141413652689,-0.7375040826191458,1.3193544748311161,-1.0806988701815103,-1.3935278052628801,0.763753208058093,0.9686484603737554,0.7708233549940418,-0.8848222609153978,7,tinto
0.008646552214541223,1.814179495137675,-1.824710947529459,-0.6681702975420719,1.2186360075043958,-0.9903955812973039,-1.058837431846609,0.6963047311993982,1.0310065456505437,0.4508678666646579,-0.6318330805694778,5,tinto
0.18528578433099452,1.7938006762272967,-1.824710947529459,0.4229491177011918,1.3431698799960385,-2.0299953229228436,-1.8162945927360648,0.5614077774819713,1.1557227162041173,-1.1230369401942422,0.2957939140322263,5,tinto
0.43029842384626377,1.2115155619725477,-1.416945747233039,-1.0560545096123695,1.164820937507148,-1.1752086932072214,-1.3230666740173493,0.763753208058093,1.2180808014809026,0.5181327699658869,-0.800492534133425,5,tinto
-0.3811141054096432,1.75126894840761,-1.6887892140973189,-0.969440220528746,1.079468321383375,-1.7370827787556733,-1.745833461490534,0.5614077774819713,1.3427969720344761,0.5181327699658869,0.12713446046827914,5,tinto
1.5277951105457892,0.11785813403603076,1.7092541217061803,-0.6681702975420719,1.0193080559304686,0.0009395140555818379,-0.8650693209213992,0.7974774464874403,0.3450676076058875,1.609312587824101,0.12713446046827914,5,tinto
0.7924332546728176,1.75126894840761,-1.824710947529459,-0.7375040826191458,1.0193080559304686,-1.4904554165502064,-1.6753723302450032,0.5614077774819713,0.7192161192666082,2.1526477554034082,-0.04152499309566651,6,tinto
0.5816105258208417,1.567938606207772,-1.6208283473812488,-0.7375040826191458,1.079468321383375,-0.820612446931368,-1.5344500677539417,0.7300289696287455,0.5944999487130347,0.23838458135134558,-0.8848222609153978,6,tinto
0.5816105258208417,1.6707026829499183,-0.6014153466401989,-0.6022779056038091,1.3892497141010767,-0.6629621386712589,-0.3189955537685356,0.5614077774819713,0.5944999487130347,-0.24027093224454493,-0.8848222609153978,5,tinto
0.5816105258208417,1.7177357324405291,-0.6693762133562691,-0.7375040826191458,1.2950059781538117,-0.588012302573186,-0.354226119391301,0.5276835390526239,0.5321418634362493,-0.24027093224454493,-0.8848222609153978,5,tinto
0.9858542577577857,1.6827185225158865,-0.397532746491989,-0.6022779056038091,1.2950059781538117,-1.1752086932072214,-1.2526055427718186,1.0335471154929092,0.5321418634362493,0.16379711935334657,-1.1378114412613178,4,tinto
1.7085553179334363,0.11785813403603076,1.5053715215579708,-0.368065305127993,1.5159007587695557,0.05898954540383513,-0.5479942303165106,1.3033410229276883,0.3450676076058875,1.7260510725144569,-0.800492534133425,5,tinto
1.274674063781424,0.7036389884583892,2.1849801887186704,-0.5395531043164619,1.4959360999468516,-1.3792792877414708,-1.2702208255832013,1.3707894997864205,1.9663778248023442,0.999647756219446,-0.04152499309566651,5,tinto
-0.17978008790681516,1.9079624971189368,-2.164515281109809,-0.42265450250315306,1.6932451738917547,-0.9038298873421513,-1.4816042193197936,0.6963047311993982,1.8416616542487705,0.31105167733322914,0.12713446046827914,6,tinto
-0.2787584528908342,1.8436941379723446,-1.3489848805169689,-0.6681702975420719,1.3431698799960385,-1.0806988701815103,-0.6008400787506588,0.4265108237645818,0.9686484603737554,0.08722548849318042,-0.37884390022355935,5,tinto
0.9858542577577857,1.5542126664555536,-0.8052979467884089,-1.0560545096123695,1.192027671303932,0.0009395140555818379,0.08615595089326641,0.8986501617754824,-0.40322941571555126,2.5635733652405124,-1.2221411680432908,4,tinto
-0.8277050633554314,0.9102424016196887,-0.8052979467884089,-0.969440220528746,0.8565783391897303,-2.2031746018958565,-1.745833461490534,0.4265108237645818,1.1557227162041173,0.38185976523800075,-1.1378114412613178,5,tinto
0.6539499365045928,0.8104639764608308,2.59274538901509,-0.7375040826191458,2.4532070000004045,-0.30948979929073955,-0.8298387552986338,0.9660986386341771,-0.590303671545913,2.8459411539710007,-0.9691519876973707,5,tinto
0.3511362207330219,1.132364309251401,1.0296454545454805,-0.6681702975420719,1.3431698799960385,-0.37624760304344024,-0.7241470584303377,0.8312016849167877,0.8439322898201819,0.4508678666646579,-1.2221411680432908,5,tinto
0.2695014844134826,1.6707026829499183,-0.397532746491989,-0.8105872687450814,2.451195055061792,-0.740415934715731,-1.111683280280757,0.7974774464874403,-0.40322941571555126,2.603589565812809,-0.9691519876973707,5,tinto
-0.7101157619910077,-0.04045801579653494,1.0976063212615506,-0.8105872687450814,0.8565783391897303,-0.588012302573186,-0.93553045216693,0.4602350621939292,1.3427969720344761,1.568626980936251,-0.21018444665961217,6,tinto
-0.08402638931267283,1.3211292525076572,-1.145102280368759,-0.5395531043164619,1.079468321383375,-0.5153597710014729,-1.3054513912059666,0.5276835390526239,1.1557227162041173,0.5837091281768109,-0.37884390022355935,5,tinto
1.1638041400057493,1.0908199173162645,-0.2616110130598489,-0.7375040826191458,1.7825201351692699,-0.4448243011635998,0.3856157586867722,0.8986501617754824,-1.8374653770816463,3.467513936026125,-0.547503353787505,6,tinto
0.5816105258208417,1.0908199173162645,-0.397532746491989,-0.7375040826191458,0.595720854644368,-1.3792792877414708,-1.4639889365084109,0.6963047311993982,1.0310065456505437,0.8880374738256885,-0.800492534133425,5,tinto
1.5277951105457892,0.58915901279111,0.8257628543972707,-0.6022779056038091,1.7393349456888445,0.3846734053684643,0.1918476477615626,1.1009955923516042,-0.5279455862691249,2.7495643609747575,-0.8848222609153978,5,tinto
0.008646552214541223,1.5402791299972505,-1.6208283473812488,-0.8105872687450814,1.079468321383375,-1.4904554165502064,-1.5872959161880897,1.1009955923516042,1.5922293131416234,0.16379711935334657,-1.3064708948252635,5,tinto
0.7241964942562844,1.2115155619725477,-0.397532746491989,-0.7375040826191458,1.164820937507148,0.7710998559072975,0.45607688993230305,0.628856254340666,0.03327718122195491,0.23838458135134558,-0.8848222609153978,5,tinto
1.1638041400057493,1.0908199173162645,-0.19365014634377925,-0.6681702975420719,1.7825201351692699,-0.5153597710014729,0.33276991025262415,0.8986501617754824,-1.8374653770816463,3.483411737322295,-0.6318330805694778,5,tinto
-2.649350322657892,2.214706215314408,-1.892671814245529,-1.148125947620959,-0.24038576471213974,0.7252641828782264,-0.5127636646937452,-0.2479739448224404,3.2758976156148654,-0.24027093224454493,-0.04152499309566651,4,tinto
-3.2639899715921428,1.4823918811922576,-1.0091805469366188,-0.4797515695609635,0.4270516130668313,-0.6629621386712589,-0.14284272565470865,-0.45031937539856204,3.8994784683827333,0.6476495520680621,1.982388449671689,6,tinto
-0.17978008790681516,1.8902283346642088,-2.164515281109809,-0.12708934903699556,1.6608048349981466,-1.4904554165502064,-1.6049111989994724,0.6625804927700508,1.4051550573112643,0.38185976523800075,0.12713446046827914,5,tinto
0.008646552214541223,1.132364309251401,-0.46549361320805904,-0.6681702975420719,0.8906002246699791,-2.2031746018958565,-1.6225264818108551,0.5951320159113187,0.1579933517755285,0.8301525187764985,-1.1378114412613178,5,tinto
0.5070907652691249,2.081102109496034,-1.756750080813389,-0.368065305127993,1.164820937507148,-1.876286550752118,-1.8339098755474474,0.7300289696287455,1.0310065456505437,0.38185976523800075,-0.6318330805694778,5,tinto
0.8587391036314699,1.3035768354687263,-0.941219680220549,-0.7375040826191458,1.192027671303932,-0.9903955812973039,-1.3935278052628801,0.8986501617754824,0.4697837781594611,0.5837091281768109,-1.3064708948252635,6,tinto
0.9858542577577857,1.5117740050691086,-0.12568927962770918,-0.6022779056038091,1.2950059781538117,-1.1752086932072214,-1.1292985630921397,0.8986501617754824,1.093364630927329,0.7100046985944598,-0.29451417344158654,6,tinto
0.6539499365045928,1.132364309251401,-0.12568927962770918,-0.7375040826191458,1.0497242207916586,-1.4904554165502064,-1.6225264818108551,0.4602350621939292,0.5321418634362493,0.38185976523800075,-0.12585471987763935,6,tinto
0.8587391036314699,1.4048814288780018,-0.6693762133562691,-0.6022779056038091,1.1085558113923808,-1.0806988701815103,-0.8650693209213992,0.7300289696287455,0.40742569288267566,0.00860332664837006,-1.1378114412613178,5,tinto
0.18528578433099452,1.0908199173162645,-0.5334544799241291,-0.5395531043164619,0.8906002246699791,-1.876286550752118,-1.3759125224514974,0.4939593006232766,0.6568580339898229,-0.24027093224454493,-0.9691519876973707,5,tinto
0.6539499365045928,0.7036389884583892,2.4568236555829506,-0.8877677558097149,2.453259842282871,-0.588012302573186,-0.7946081896758684,0.9323744002048298,-0.9020940979298456,2.8904247809037,-1.0534817144793436,5,tinto
-0.8277050633554314,1.567938606207772,-0.05772841291163914,-0.8877677558097149,1.3892497141010767,-0.820612446931368,-0.8826846037327819,0.7974774464874403,1.4675131425880499,1.609312587824101,-1.0534817144793436,5,tinto
0.7924332546728176,0.19272353436574266,1.4374106548419008,-0.368065305127993,1.4546657420828712,-0.588012302573186,-0.6008400787506588,1.0335471154929092,0.9062903750969701,1.6490953518349591,-0.800492534133425,6,tinto
0.8587391036314699,1.9079624971189368,1.3694497881258307,-0.6681702975420719,1.9298300745735717,0.5351614309977425,0.6850755664802781,0.7974774464874403,-0.09143898933161868,1.1572729406652857,-1.0534817144793436,5,tinto
0.6539499365045928,1.3554170184038512,-0.873258813504479,-0.8105872687450814,1.6932451738917547,-1.0806988701815103,-1.1821444115262878,0.628856254340666,-0.21615515988519227,2.0944057775316227,-0.8848222609153978,5,tinto
1.0468026687224237,1.5402791299972505,-1.552867480665179,-0.5395531043164619,1.2950059781538117,-1.1752086932072214,-0.10761216003194325,0.628856254340666,-0.4655875009923394,0.999647756219446,-0.6318330805694778,5,tinto
1.0468026687224237,1.4823918811922576,-1.484906613949109,-0.5395531043164619,1.3193544748311161,-0.9038298873421513,-0.054766311597795166,0.628856254340666,-0.4655875009923394,0.999647756219446,-0.6318330805694778,5,tinto
1.872666749880979,0.04017391122962031,0.8257628543972707,-0.4797515695609635,1.192027671303932,-0.30948979929073955,-1.1997596943376705,1.4382379766451152,0.5944999487130347,1.05345571785481,-0.7161628073514522,6,tinto
1.574671979332238,0.6473962549235757,-0.05772841291163914,-0.5395531043164619,1.4333392437285588,-0.9903955812973039,-0.9179151693555473,0.6963047311993982,-0.9644521832066338,0.8301525187764985,-0.04152499309566651,6,tinto
0.9858542577577857,1.285745093531125,-0.2616110130598489,-0.7375040826191458,1.1085558113923808,-1.1752086932072214,-1.3054513912059666,1.1009955923516042,1.0310065456505437,0.7100046985944598,-0.46317362700553216,6,tinto
0.6539499365045928,1.3554170184038512,-1.3489848805169689,-0.6681702975420719,1.2446596429381487,-1.609199792094871,-1.516834784942559,0.8312016849167877,0.9062903750969701,-0.07213840810287034,-0.9691519876973707,6,tinto
1.274674063781424,1.3211292525076572,-1.892671814245529,-0.5395531043164619,1.8964862137649565,-0.9038298873421513,-1.0236068662238436,0.5614077774819713,-0.09143898933161868,0.6476495520680621,0.2957939140322263,6,tinto
0.008646552214541223,1.7177357324405291,-1.6208283473812488,-0.8105872687450814,1.5732323732891766,-0.30948979929073955,-0.4423025334482145,0.4602350621939292,0.7192161192666082,0.23838458135134558,-1.1378114412613178,6,tinto
0.2695014844134826,2.259790469115648,-1.552867480665179,-0.8877677558097149,2.283410134909676,-1.27449809386276,-0.4423025334482145,0.5614077774819713,0.4697837781594611,0.4508678666646579,-1.3064708948252635,5,tinto
0.2695014844134826,1.7290745551559268,-2.164515281109809,-0.368065305127993,1.0497242207916586,-2.2031746018958565,-1.7810640271132994,1.1684440692102989,1.6545873984184116,0.08722548849318042,-1.1378114412613178,5,tinto
0.7924332546728176,1.762130025604767,-2.164515281109809,-0.31580676964035875,1.192027671303932,-1.1752086932072214,-1.4111430880742628,1.0335471154929092,1.3427969720344761,0.16379711935334657,-0.8848222609153978,5,tinto
0.6539499365045928,1.132364309251401,-1.0091805469366188,-0.969440220528746,1.2446596429381487,-0.37624760304344024,-0.21330385690023942,0.4939593006232766,1.0310065456505437,-0.24027093224454493,-0.8848222609153978,5,tinto
1.3798492819765884,1.5402791299972505,-1.892671814245529,-0.7375040826191458,2.1321145628004565,0.0009395140555818379,-0.42468725063683177,1.3033410229276883,-0.40322941571555126,1.2073563449446354,-0.9691519876973707,5,tinto
0.9231890095350938,2.4265841050756234,-2.164515281109809,-0.8877677558097149,1.2186360075043958,-2.2031746018958565,-1.798679309924682,0.628856254340666,1.904019739525556,-0.15507156453286855,0.2957939140322263,5,tinto
0.8587391036314699,2.4265841050756234,-2.164515281109809,-0.8105872687450814,1.2446596429381487,-2.2031746018958565,-1.798679309924682,0.628856254340666,1.9663778248023442,-0.24027093224454493,0.2957939140322263,5,tinto
0.7924332546728176,1.4521000395849684,-1.077141413652689,-0.8105872687450814,0.7125745360478986,-2.2031746018958565,-1.7282181786791513,0.5614077774819713,1.2180808014809026,2.0643645372865933,-0.04152499309566651,7,tinto
-0.9495903895084193,0.5288414107654376,-1.145102280368759,-0.8105872687450814,0.9563958159925776,-1.7370827787556733,-1.6753723302450032,0.3253381084765397,1.2180808014809026,0.4508678666646579,-0.9691519876973707,5,tinto
0.7924332546728176,1.833993257720005,1.641293254990111,-0.6681702975420719,1.8848861298015802,0.1716363568870215,0.35038519306400684,0.763753208058093,0.09563526649874309,0.999647756219446,-0.9691519876973707,5,tinto
-1.631728256865534,1.132364309251401,-1.552867480665179,-0.4797515695609635,-0.013523355091345361,-0.6629621386712589,-0.26614970533438753,-0.28169818325178775,2.5276005922934237,0.8301525187764985,2.0667181764536617,5,tinto
-0.3811141054096432,1.132364309251401,-2.0965544143937387,-1.0560545096123695,0.5132969045211092,-0.6629621386712589,-1.5520653505653244,0.22416539318846018,1.093364630927329,0.5181327699658869,-0.6318330805694778,6,tinto
0.7241964942562844,2.2333882097152635,-1.824710947529459,-0.5395531043164619,1.2950059781538117,-0.9903955812973039,-1.4992195021311763,0.4602350621939292,-0.0290809040548305,0.31105167733322914,-0.547503353787505,6,tinto
1.0468026687224237,1.833993257720005,-1.416945747233039,-0.7375040826191458,1.4333392437285588,-0.740415934715731,-0.9002998865441646,0.6625804927700508,-0.21615515988519227,1.7260510725144569,-0.800492534133425,5,tinto
0.9858542577577857,1.7728372693937384,-1.145102280368759,-0.8105872687450814,1.4115375803696215,-1.27449809386276,-1.0940679974693743,0.763753208058093,0.03327718122195491,1.5270127955872939,-0.8848222609153978,5,tinto
0.18528578433099452,0.7310381111647125,0.28207592066871073,-0.6681702975420719,1.2186360075043958,-0.9903955812973039,-1.2173749771490532,0.8986501617754824,1.5922293131416234,0.8880374738256885,-1.1378114412613178,5,tinto
0.6539499365045928,1.3554170184038512,-0.873258813504479,-0.6022779056038091,1.2186360075043958,-0.820612446931368,-0.16045800846609135,0.5614077774819713,0.6568580339898229,0.23838458135134558,-0.8848222609153978,5,tinto
0.6539499365045928,1.3554170184038512,-0.873258813504479,-0.6681702975420719,1.2186360075043958,-0.6629621386712589,-0.10761216003194325,0.5614077774819713,0.5944999487130347,0.23838458135134558,-0.8848222609153978,5,tinto
-2.2817982401169736,0.26489244908983994,-2.164515281109809,-0.8105872687450814,0.04001631078310916,0.0009395140555818379,-0.9002998865441646,-0.9899071902681573,2.839391018677359,1.609312587824101,2.910015444273393,6,tinto
